Date,Time,NR Cell Group,Integrity,Downlink Traffic Volume(GB)_5G-NR,Uplink Traffic Volume(GB)_5G-NR,User Downlink Average Throughput(Mbps)_5G-NR,User Uplink Average Throughput(Mbps)_5G-NR,Cell Downlink Average Throughput(Mbps)_5G-NR,Cell Uplink Average Throughput(Mbps)_5G-NR,Average Number of Users_5G-NR,Downlink PRB usage_5G-NR,Uplink PRB usage_5G-NR,CCE usage_5G-NR,Unavailable duration_5G-NR,RACH SR_Contention(%).,RACH SR_non-Contention(%).,Avg CQI (Single Codeword)-NR,Avg CQI 256QAM 5G-NR,Avg CQI 64QAM 5G-NR,SgNB Addition Success Rate_5G-NR,Inter-SgNB PSCell Change Success Rate_5G-NR,Intra-SgNB PSCell Change Success Rate_5G-NR,SgNB-Triggered Abnormal SgNB Release Rate_5G-NR,NR DCR -Include MeNB Triggered,Average PDSCH Scheduling MCS_5G-NR,Average PUSCH Schedulign MCS_5G-NR,N.UL.NI.Avg(dBm)_5G-NR,Average PDSCH RANK 256QAM_5G-NR,Average PDSCH RANK 64QAM_5G-NR,PDSCH IBLER_5G-NR,PDSCH RBler_5G-NR,PUSCH Rbler_5G-NR,Cell Availability
2023-11-20,19:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,8.3593,0.9952,63.8275,13.0873,61.7495,20.0372,32.2233,8.6124,14.13,6.728,0,72.6892,93.7619,10.9694,11.0144,10.6727,99.9738,,99.687,0,0.2361,8.0466,23.2787,-111.3333,2.3853,2.5127,7.4651,0.1618,0.5279,100
2023-11-20,19:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,71.6225,3.2735,94.8487,4.8642,76.6466,13.667,171.0194,13.6468,20.3953,10.3484,0,60.7085,79.8449,10.5951,10.6101,10.331,99.8803,99.7498,99.7733,0.0119,0.6478,12.2052,21.9356,-108.6667,2.1031,1.8077,4.3966,0.3078,0.4769,100
2023-11-20,19:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,29.8608,1.0273,175.8587,21.322,103.9993,18.0321,41.4922,14.3353,14.6592,6.1527,0,95.321,97.7466,11.0946,11.1501,10.2197,100,,100,0,0.2543,11.1201,23.6934,-111.6667,2.0691,2.3165,3.7043,0.2364,0.3627,100
2023-11-20,19:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,65.7935,1.0846,45.0206,0.6745,81.108,11.646,175.023,30.4182,15.7514,16.3538,0,63.3755,55.5825,9.8759,10.167,9.0245,99.9017,100,99.9486,0.0052,1.04,10.8187,20.7024,-109.3333,1.7829,1.6415,8.6956,0.3649,2.7742,100
2023-11-20,20:00,Southern Remote,1,37.2501,1.0229,91.83,2.303,81.151,13.7723,143.8217,12.645,14.7714,8.219,0,85.4404,34.1905,11.0362,11.0834,10.5645,99.9888,,99.9877,0.0224,0.4533,10.4732,22.1632,-107.1667,2.1551,2.1134,5.4188,0.3415,2.591,100
2023-11-20,20:00,Southern Region,1,3391.1908,150.6316,111.7703,5.9293,97.7225,17.3592,6431.087,8.141,10.1189,4.9955,146900,78.4366,89.7536,10.5611,10.5778,10.2331,99.8837,99.2247,99.7764,0.029,0.8056,11.0577,22.5856,-110.7357,2.1547,2.1575,4.654,0.1543,0.5513,92.1699
2023-11-20,20:00,Southern City,1,1454.4097,61.9988,84.2223,4.6319,91.0456,16.6847,3092.5803,12.7678,13.7708,8.3631,3980,74.1059,95.2039,10.4225,10.4461,10.032,99.8674,99.1578,99.7509,0.0198,0.7909,11.6769,22.0235,-108.9071,2.0923,1.9557,6.0841,0.2502,0.9362,99.2661
2023-11-20,20:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,366.3271,11.421,63.3015,3.201,76.3722,13.6204,839.5136,24.115,19.8145,14.5396,0,64.1925,67.3221,11.4179,11.4792,10.9071,99.8902,99.5396,99.8972,0.0259,1.0211,12.0804,21.1515,-106.0256,2.118,2.0104,6.9902,0.3788,1.5915,100
2023-11-20,20:00,Aseer Province,1,1146.0762,53.4737,104.289,4.6213,96.7153,17.7118,2434.4782,10.9203,13.0443,7.505,0,79.8813,95.6419,10.3903,10.4083,9.9902,99.8714,99.0833,99.7052,0.0176,0.6316,11.5654,22.3899,-109.66,2.09,2.0228,5.6334,0.1904,0.777,100
2023-11-20,20:00,Jazan Province,1,414.7555,12.3426,61.9925,2.8742,78.5313,13.5928,923.3641,23.1777,18.2617,13.4862,3980,64.0262,68.2974,11.2277,11.3556,10.3998,99.8808,99.5398,99.8912,0.0253,1.0838,11.9652,21.0941,-106.5778,2.0969,1.9349,7.1427,0.3708,1.6758,97.0154
2023-11-20,20:00,Najran Province,1,86.4982,4.6324,105.4651,8.9893,84.4542,15.3635,183.1571,15.3753,21.7005,10.409,0,77.1549,91.1172,10.6213,10.6763,9.769,99.9019,99.6937,99.8361,0.0059,0.8083,12.5457,22.0884,-108.5,2.0414,1.9453,4.5059,0.2191,0.4413,100
2023-11-20,20:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,208.8617,9.7276,130.4962,4.4933,86.2368,15.7415,618.6417,6.0125,9.1526,4.4092,0,85.8822,96.6029,9.8857,9.9004,9.6632,99.8542,99.426,99.5836,0.0174,0.5048,9.7623,22.0775,-110.1111,2.1605,1.8998,6.2288,0.1663,1.103,100
2023-11-20,20:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,895.6412,41.2908,100.2484,4.4728,100.4563,18.5727,1738.277,14.8655,16.1664,10.1483,0,76.8451,95.1067,10.4899,10.5053,10.0831,99.8779,98.8378,99.7533,0.0186,0.7128,12.0642,22.4534,-109.2778,2.0712,2.0072,5.5646,0.2002,0.6719,100
2023-11-20,20:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,11.6582,1.1215,64.7704,7.9995,59.3386,16.8463,36.2772,11.3281,14.1225,7.7872,0,73.2227,94.2526,10.6202,10.6306,10.5518,100,,99.6957,0,0.5221,8.1329,22.5478,-111,2.2292,2.4332,6.7795,0.1451,0.8082,100
2023-11-20,20:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,86.4982,4.6324,105.4651,8.9893,84.4542,15.3635,183.1571,15.3753,21.7005,10.409,0,77.1549,91.1172,10.6213,10.6763,9.769,99.9019,99.6937,99.8361,0.0059,0.8083,12.5457,22.0884,-108.5,2.0414,1.9453,4.5059,0.2191,0.4413,100
2023-11-20,20:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,29.915,1.3337,165.4846,24.4263,96.6112,19.6839,41.2822,14.3658,15.2137,6.2459,0,93.8507,97.1446,11.232,11.2623,10.5344,99.914,,99.6753,0,0.1719,11.2653,23.8406,-111.6667,2.0318,2.6182,2.8972,0.0897,0.247,100
2023-11-20,20:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,48.4284,0.9216,54.0605,1.1273,100.15,13.2481,83.8505,18.8673,11.1206,8.7851,3980,62.1636,94.0091,10.4102,10.7245,9.4618,99.7316,100,99.7691,0.0159,1.9654,10.9433,20.4581,-110.1667,1.9431,1.6471,8.5155,0.2995,2.6508,77.6157
2023-11-20,21:00,Southern Remote,1,41.7357,1.6596,117.5465,4.1558,88.3197,15.845,140.7392,13.4212,15.7299,7.6057,0,75.7067,33.3879,11.1227,11.1454,10.9049,99.9885,,99.9755,0.0057,0.3625,9.8905,22.1776,-107.5,2.1138,2.0649,5.5537,0.267,2.1494,100
2023-11-20,21:00,Southern Region,1,3686.9868,156.2298,112.8255,5.9399,101.2038,17.4301,6586.1977,8.6584,10.2965,5.1778,144000,77.4538,88.417,10.5338,10.5546,10.1632,99.8699,99.0998,99.7618,0.012,0.8669,11.268,22.5729,-110.7316,2.1503,2.1197,4.6778,0.154,0.5314,92.4242
2023-11-20,21:00,Southern City,1,1585.1031,60.1212,84.6119,4.0148,94.2124,16.3039,3205.3347,13.6088,13.922,8.6332,0,73.6105,93.2036,10.3688,10.4067,9.8118,99.8463,99.015,99.751,0.0139,0.8897,11.7856,22.0707,-108.9344,2.0968,1.9391,6.0234,0.2529,0.9167,100
2023-11-20,21:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,396.8281,9.7107,67.1702,2.419,81.9589,12.9803,834.228,24.9257,19.456,14.7059,0,66.2776,66.2398,11.3772,11.4317,10.933,99.8814,99.5425,99.8672,0.0101,1.3222,12.188,21.1493,-106.1282,2.1015,2.0075,7.1163,0.3731,1.523,100
2023-11-20,21:00,Aseer Province,1,1234.3369,54.9301,106.5647,4.4811,100.1011,17.7355,2456.2725,11.3758,13.1555,7.4751,0,77.8129,95.2118,10.3876,10.4121,9.8826,99.8531,98.9139,99.7294,0.0143,0.6574,11.7439,22.4466,-109.6933,2.1062,2.007,5.5077,0.196,0.7332,100
2023-11-20,21:00,Jazan Province,1,470.8814,11.1036,63.2415,2.1399,82.1122,12.9433,1011.2152,26.2677,18.8887,15.21,0,65.9327,66.0599,10.8957,11.0525,10.0129,99.8592,99.5432,99.8746,0.013,1.2453,11.957,21.1464,-106.5111,2.0569,1.8838,7.3021,0.377,1.6618,100
2023-11-20,21:00,Najran Province,1,90.9468,3.7601,105.6844,4.6648,86.4137,14.5658,193.2674,15.7455,21.669,10.766,0,76.1944,93.3968,10.5312,10.5572,10.1034,99.8229,99.4043,99.5971,0,0.9582,12.5248,21.975,-108.25,2.0533,1.9203,4.4939,0.2047,0.4722,100
2023-11-20,21:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,215.3253,10.0774,143.727,4.1962,87.9402,15.9079,607.3815,5.9709,9.2322,4.1813,0,84.3186,96.6218,9.9664,9.9972,9.4877,99.8424,99.4039,99.5889,0.0118,0.495,9.7737,22.1326,-110.2037,2.1852,1.977,5.6686,0.1688,0.9977,100
2023-11-20,21:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,974.9819,43.4584,100.4412,4.4947,103.5712,18.695,1769.5263,15.8104,16.3754,10.3165,0,74.5097,94.4264,10.4589,10.4791,9.9849,99.8541,98.5552,99.7821,0.0164,0.7516,12.2428,22.5044,-109.2667,2.0849,1.9927,5.5195,0.2069,0.6519,100
2023-11-20,21:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,12.713,0.7432,87.3582,8.6749,70.1816,15.8198,37.5189,10.5891,13.5714,7.4731,0,71.4642,93.9263,10.9013,10.9562,10.5542,99.9755,,99.7941,0,0.6124,9.0633,23.0332,-111,2.1633,2.1528,6.5471,0.1653,0.6971,100
2023-11-20,21:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,90.9468,3.7601,105.6844,4.6648,86.4137,14.5658,193.2674,15.7455,21.669,10.766,0,76.1944,93.3968,10.5312,10.5572,10.1034,99.8229,99.4043,99.5971,0,0.9582,12.5248,21.975,-108.25,2.0533,1.9203,4.4939,0.2047,0.4722,100
2023-11-20,21:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,31.3168,0.6511,198.7482,9.1018,111.3041,16.194,41.8458,13.7183,13.8434,5.5853,0,91.7208,97.9494,11.1943,11.2412,10.2486,100,,99.1342,0,0.2872,11.1656,23.809,-112,2.1445,2.5543,3.2001,0.0362,0.2046,100
2023-11-20,21:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,74.0533,1.3929,46.6536,1.2413,82.9258,12.7021,176.9872,32.4397,16.2799,17.4599,0,64.5667,64.9374,9.8875,10.1243,9.1269,99.7404,100,99.9222,0.0267,0.8803,10.8527,21.1296,-109,1.8401,1.641,8.2068,0.3962,2.511,100
2023-11-20,22:00,Southern Remote,1,41.3435,1.3243,115.4077,3.7958,87.3448,14.4681,131.1644,12.9559,14.9087,7.4843,0,85.0144,29.9875,11.1489,11.1681,10.9321,99.9871,,99.91,0.0064,0.3275,10.0428,22.2657,-107.3333,2.0919,2.0323,5.1889,0.2415,1.895,100
2023-11-20,22:00,Southern Region,1,3697.4588,155.9468,104.8259,5.4772,100.275,17.3258,6536.8498,8.5614,10.2715,5.1635,144000,77.1857,87.668,10.5195,10.5383,10.1815,99.8773,98.9181,99.7917,0.0108,0.8356,11.3604,22.5302,-110.6619,2.1283,2.0509,4.5437,0.1443,0.5073,92.4242
2023-11-20,22:00,Southern City,1,1691.1817,64.9766,83.2732,4.3299,97.0319,16.6807,3233.3658,13.9301,14.1094,8.8076,0,72.9078,92.1279,10.3673,10.3995,9.906,99.8606,98.7893,99.7833,0.0129,0.9015,11.9345,22.0636,-108.7268,2.0845,1.9076,5.9237,0.2383,0.8828,100
2023-11-20,22:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,393.8468,9.6508,58.498,2.3454,79.1003,12.9752,832.9464,25.2729,19.277,15.6457,0,66.2511,64.8071,11.4066,11.4587,10.9748,99.8587,99.5429,99.8599,0.0117,1.3676,12.2376,21.2724,-105.8462,2.0783,1.9325,6.9428,0.396,1.522,100
2023-11-20,22:00,Aseer Province,1,1333.799,58.044,102.6067,4.4297,105.6,18.0613,2454.39,11.5336,13.3059,7.4734,0,76.1146,95.6141,10.3836,10.3986,10.0658,99.8787,98.6356,99.7484,0.0147,0.6587,11.9579,22.416,-109.5733,2.0884,2.02,5.4354,0.1728,0.661,100
2023-11-20,22:00,Jazan Province,1,476.4404,11.3105,57.0599,2.0492,80.0262,12.9886,1020.6507,27.0135,18.8056,16.3141,0,67.2522,63.2761,10.8819,11.0523,9.9419,99.8495,99.5439,99.8603,0.0096,1.2529,11.958,21.2497,-106.3111,2.0525,1.8308,7.1902,0.3822,1.6712,100
2023-11-20,22:00,Najran Province,1,102.6479,3.6255,105.0917,4.7691,90.5771,14.1889,195.7407,17.1958,21.5791,10.8288,0,74.9584,84.8186,10.4132,10.464,9.711,99.7725,99.7645,99.8115,0,1.1859,12.782,21.8438,-108.1667,2.0781,1.9503,4.5542,0.1639,0.4816,100
2023-11-20,22:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,216.9463,9.0095,155.2066,4.2197,91.401,15.6159,609.7713,5.8576,9.1716,4.1237,0,85.2359,97.0716,10.0146,10.0278,9.801,99.8682,99.3324,99.6122,0.0115,0.4781,10.0498,22.1611,-110.0556,2.169,1.9751,5.6156,0.141,0.9046,100
2023-11-20,22:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,1067.3666,46.168,95.5832,4.2325,110.1806,19.0709,1763.3821,16.1528,16.6186,10.3181,0,71.4366,94.8185,10.4455,10.4608,10.0871,99.882,98.1099,99.8073,0.0163,0.7546,12.4519,22.4351,-109.1556,2.0659,2.0129,5.5127,0.1855,0.5955,100
2023-11-20,22:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,12.8149,0.7977,100.1779,8.6181,68.1968,16.3949,37.1078,9.9416,13.6289,7.7954,0,77.5986,92.9283,10.7684,10.7383,10.9683,99.9472,,99.6537,0.0264,0.5811,9.0606,23.0609,-112,2.2109,2.1133,4.9469,0.1139,0.4328,100
2023-11-20,22:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,102.6479,3.6255,105.0917,4.7691,90.5771,14.1889,195.7407,17.1958,21.5791,10.8288,0,74.9584,84.8186,10.4132,10.464,9.711,99.7725,99.7645,99.8115,0,1.1859,12.782,21.8438,-108.1667,2.0781,1.9503,4.5542,0.1639,0.4816,100
2023-11-20,22:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,36.6712,2.0689,222.2182,31.8607,99.6569,22.4869,44.1289,15.8918,16.5539,6.5422,0,91.5986,97.8336,11.0318,11.0339,10.9632,99.9636,,100,0,0.7656,10.7498,24.0314,-111,2.1583,2.7454,2.6016,0.0417,0.159,100
2023-11-20,22:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,82.5936,1.6597,50.8008,1.2053,84.6983,13.0713,187.7043,35.0183,16.6377,19.2975,0,71.5558,55.4549,9.8496,10.1092,9.0427,99.8032,100,99.863,0,0.7468,10.6568,21.1259,-109.3333,1.9316,1.6519,8.3585,0.3173,2.5482,100
2023-11-20,23:00,Southern Remote,1,44.3017,1.368,93.0738,4.0995,88.4175,14.7978,121.4443,12.9899,14.5661,7.3914,0,83.7127,25.8795,11.1595,11.2065,10.5406,99.9927,,99.9591,0.0073,0.341,10.5076,22.5102,-107.8333,2.191,1.8973,4.6851,0.3212,1.6212,100
2023-11-20,23:00,Southern Region,1,3669.2815,151.4018,114.2676,6.0722,100.8152,17.2051,6304.19,8.4472,10.2737,5.0077,144000,77.0687,86.864,10.5436,10.5669,10.1133,99.8934,99.3829,99.7841,0.0104,0.9299,11.4399,22.4825,-110.8299,2.1354,2.0855,4.519,0.1419,0.4793,92.4242
2023-11-20,23:00,Southern City,1,1649.963,58.336,87.4614,3.9226,96.4968,15.9537,3101.5786,13.7167,13.8858,8.6549,0,72.6876,91.9092,10.3812,10.4197,9.8463,99.8801,99.3543,99.7788,0.0105,0.8515,12.0834,21.9321,-109.0437,2.0788,1.951,5.9735,0.2326,0.8422,100
2023-11-20,23:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,404.7961,8.4095,66.9439,2.3687,83.8252,12.7916,794.547,24.4763,18.7962,14.3328,0,67.7306,63.0407,11.49,11.5441,11.0152,99.9051,99.3432,99.8488,0.0147,1.1967,12.58,21.4043,-106.2821,2.1071,1.9698,6.7296,0.3472,1.3849,100
2023-11-20,23:00,Aseer Province,1,1287.9622,53.9879,113.2811,4.1701,103.9338,17.378,2357.5324,11.2894,13.1322,7.3595,0,75.336,95.1727,10.3973,10.4137,10.04,99.8926,99.3433,99.7813,0.0091,0.6282,12.0761,22.2673,-109.8067,2.0758,2.0774,5.4634,0.176,0.6435,100
2023-11-20,23:00,Jazan Province,1,482.7555,9.8366,61.3051,1.97,82.7041,12.7216,977.7398,26.9151,18.3527,15.6703,0,68.9477,61.4251,10.9306,11.1354,9.8671,99.8729,99.3443,99.8602,0.0129,1.1649,12.1879,21.3141,-106.7111,2.0816,1.8636,7.1949,0.3642,1.6025,100
2023-11-20,23:00,Najran Province,1,97.1163,3.7733,101.5183,4.8051,85.8014,14.1797,191.3247,16.9148,22.1845,10.9836,0,77.6105,92.4915,10.438,10.5097,9.4935,99.8378,99.5772,99.5413,0.0065,1.1499,12.4511,21.7687,-108.6667,2.1024,1.8004,4.7932,0.1688,0.4146,100
2023-11-20,23:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,183.6047,7.1672,137.995,3.5298,85.9964,14.4981,557.9803,5.3511,8.8429,4.1372,0,83.9726,96.5491,9.9586,9.9586,9.9586,99.8748,99.3432,99.6598,0.0135,0.6202,9.8609,21.692,-110.3148,2.1656,1.9482,5.877,0.1545,0.9487,100
2023-11-20,23:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,1064.1276,44.0962,110.4624,4.0706,109.328,18.5094,1718.0513,16.1668,16.5416,10.1255,0,71.027,94.6415,10.4529,10.4711,10.0052,99.899,99.3433,99.8425,0.0071,0.6379,12.5994,22.3883,-109.3778,2.0529,2.0886,5.4886,0.1863,0.5587,100
2023-11-20,23:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,12.4581,0.9277,78.757,6.9496,65.7332,17.0727,36.5872,10.6318,13.9869,7.5356,0,77.2947,90.1176,10.8048,10.7777,11.0109,100,,99.5404,0,0.4989,8.2792,23.0558,-111.6667,2.3168,2.1651,5.4356,0.1147,0.5241,100
2023-11-20,23:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,97.1163,3.7733,101.5183,4.8051,85.8014,14.1797,191.3247,16.9148,22.1845,10.9836,0,77.6105,92.4915,10.438,10.5097,9.4935,99.8378,99.5772,99.5413,0.0065,1.1499,12.4511,21.7687,-108.6667,2.1024,1.8004,4.7932,0.1688,0.4146,100
2023-11-20,23:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,27.7718,1.7967,185.2059,26.8311,87.8563,21.5901,44.9136,13.5047,16.8071,5.7359,0,89.3264,91.0953,11.3612,11.39,10.5149,100,,100,0,0.5249,10.6821,24.0372,-111.6667,2.1172,2.7773,2.3293,0.0147,0.1155,100
2023-11-20,23:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,77.9594,1.4272,43.5195,1.1653,77.329,12.2882,183.1928,38.1304,16.3132,21.6391,0,73.7322,53.3648,9.8758,10.1836,9.0548,99.7189,100,99.9599,0.0052,1.0303,10.3958,20.8109,-109.5,1.9495,1.7166,9.4463,0.4462,2.955,100
2023-11-21,00:00,Southern Remote,1,44.8585,1.0316,156.9486,2.9587,100.5843,14.204,98.502,11.8488,13.5343,6.486,0,82.8297,36.7911,11.2736,11.3369,10.3515,100,,99.9154,0.0095,0.4378,10.812,22.6992,-108.6667,2.0424,1.9339,4.4556,0.1935,1.4101,100
2023-11-21,00:00,Southern Region,1,3710.5136,134.011,118.2686,6.2812,109.7794,16.8862,5971.9579,8.3081,10.0314,4.6405,144000,74.9729,91.4378,10.5405,10.5637,10.1055,99.9149,95.9769,99.8079,0.0105,0.8195,11.5914,22.5094,-111.0164,2.1285,2.1248,4.6908,0.1675,0.4567,92.4242
2023-11-21,00:00,Southern City,1,1685.2395,55.7319,91.6861,4.6582,104.7094,15.7717,2915.2497,13.4702,13.6114,7.9069,0,69.3715,94.0694,10.4025,10.4328,9.9374,99.8956,94.4919,99.8147,0.0085,0.768,12.2491,22.02,-109.2186,2.0669,1.9174,6.0543,0.2831,0.7996,100
2023-11-21,00:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,367.3847,8.2689,68.8319,3.1684,86.243,12.7827,711.3772,21.7738,18.4259,12.6621,0,62.8899,75.1518,11.5638,11.6191,11.0705,99.9267,99.5532,99.8523,0.0085,1.177,12.415,21.4727,-106.5128,2.1211,2.0082,6.7147,0.3548,1.3554,100
2023-11-21,00:00,Aseer Province,1,1363.2353,50.5332,116.7394,5.1016,114.9554,17.0883,2244.8316,11.5083,12.8707,6.7853,0,72.3412,94.9694,10.4042,10.4239,9.9415,99.9051,93.5567,99.8147,0.0091,0.5839,12.3418,22.3626,-110.0467,2.0538,1.9997,5.6569,0.2096,0.5791,100
2023-11-21,00:00,Jazan Province,1,434.6214,9.4024,62.0092,2.4979,83.7976,12.6102,879.4928,23.7226,17.9457,13.7468,0,65.6711,76.2252,11.0355,11.2027,10.0754,99.9033,99.5539,99.8499,0.01,1.1032,12.0257,21.4277,-106.9556,2.1024,1.882,7.0635,0.4258,1.59,100
2023-11-21,00:00,Najran Province,1,93.5769,3.6927,102.9178,5.2573,84.7151,14.1487,182.8636,16.8028,21.3981,10.7352,0,74.5877,94.8211,10.4761,10.5123,10.0046,99.8472,99.9508,99.6118,0,0.8801,12.7737,21.5989,-109,2.0212,2.0534,4.7453,0.2653,0.3491,100
2023-11-21,00:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,193.9875,6.9148,153.473,4.4768,97.3085,14.3339,498.9888,5.345,8.5103,3.7152,0,74.7303,96.1589,9.8539,9.8535,9.8589,99.8869,99.2172,99.8406,0.0076,0.5136,10.0775,21.8576,-110.6296,2.1319,1.9096,5.9223,0.1497,0.8125,100
2023-11-21,00:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,1123.5412,40.2516,113.1824,4.8335,120.703,17.9898,1661.8555,16.4787,16.1418,9.3599,0,70.7405,94.4217,10.466,10.4869,9.9085,99.9112,89.285,99.8186,0.0104,0.6182,12.8996,22.4712,-109.5889,2.036,1.9404,5.7247,0.2304,0.5199,100
2023-11-21,00:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,13.5636,1.0276,74.4443,10.4849,67.5459,18.3505,35.7619,11.6144,14.406,7.4606,0,80.1231,94.2718,11.0899,11.1557,10.5069,100,,99.4236,0,0.6642,7.9193,23.0876,-111.6667,2.308,2.4175,5.9595,0.0619,0.4186,100
2023-11-21,00:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,93.5769,3.6927,102.9178,5.2573,84.7151,14.1487,182.8636,16.8028,21.3981,10.7352,0,74.5877,94.8211,10.4761,10.5123,10.0046,99.8472,99.9508,99.6118,0,0.8801,12.7737,21.5989,-109,2.0212,2.0534,4.7453,0.2653,0.3491,100
2023-11-21,00:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,32.1431,2.3392,153.6636,13.1669,94.0357,23.5063,48.2253,15.7635,21.7706,6.5093,0,87.4905,93.3398,11.3515,11.3645,10.9071,99.9725,,99.7423,0,0.4966,10.7622,23.5726,-111.6667,2.036,2.7575,2.5149,0.0276,0.1779,100
2023-11-21,00:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,67.2367,1.1336,39.4201,1.0923,72.7151,11.5624,168.1156,32.6848,15.7373,18.5876,0,74.9745,81.656,10.0185,10.2548,9.2674,99.8065,100,99.8337,0.0157,0.831,10.3514,21.1833,-109.8333,2.0109,1.6866,8.6659,0.7523,2.9987,100
2023-11-21,01:00,Southern Remote,1,29.3562,0.9065,106.6502,3.0847,80.5809,13.2003,89.8308,9.6771,12.9867,6.2135,0,92.3509,97.3723,11.3613,11.4067,10.5893,99.9636,,99.8755,0.0091,0.2003,10.2197,23.1235,-108,2.0242,1.9332,4.8071,0.3964,1.9488,100
2023-11-21,01:00,Southern Region,1,3335.0134,124.5627,124.2745,6.9189,108.1165,16.5749,5521.6367,7.6095,9.6684,4.2844,144000,74.0771,93.9752,10.5529,10.5753,10.1272,99.9317,84.0807,99.8545,0.0176,0.7943,11.4452,22.5351,-111.209,2.1145,2.1204,4.6673,0.1307,0.4002,92.4242
2023-11-21,01:00,Southern City,1,1495.2803,52.0618,96.6877,5.6909,103.0168,15.6362,2703.5081,12.1079,13.0903,7.1039,0,67.5835,92.8334,10.4495,10.4815,9.9256,99.9264,80.0794,99.8659,0.0114,0.7582,12.1382,22.1144,-109.4262,2.064,1.9123,5.9946,0.2193,0.6855,100
2023-11-21,01:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,325.9476,9.0497,81.6334,5.2326,86.7939,12.9095,652.0291,18.7332,18.3211,10.9871,0,61.9203,95.6491,11.6624,11.7107,11.1961,99.9501,99.684,99.9097,0.0153,1.2924,12.2546,21.3991,-106.5385,2.122,2.0556,6.2332,0.2875,1.1621,100
2023-11-21,01:00,Aseer Province,1,1230.4778,46.646,111.8477,5.9285,111.1323,16.8931,2098.3059,10.7941,12.3898,6.2902,0,71.0657,95.5952,10.4316,10.4539,9.9042,99.9263,77.346,99.8661,0.0124,0.5435,12.2078,22.4935,-110.2867,2.0529,2.0787,5.8804,0.1731,0.5081,100
2023-11-21,01:00,Jazan Province,1,385.4438,10.2635,70.9627,4.2269,84.5989,12.75,809.9657,20.5385,17.7566,12.0031,0,63.8841,86.5006,11.1668,11.3289,10.195,99.9304,99.6844,99.8802,0.012,1.2031,11.9154,21.3945,-106.9333,2.102,1.8594,6.6722,0.3146,1.3944,100
2023-11-21,01:00,Najran Province,1,101.0359,3.3735,109.7939,4.9605,95.0368,14.1847,171.004,16.9104,20.2131,10.1582,0,74.9351,93.0454,10.4586,10.4895,9.8151,99.9013,99.9268,99.797,0,0.5724,13.2729,21.9495,-109.1667,2.0062,1.8468,4.9075,0.2016,0.3081,100
2023-11-21,01:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,169.7889,5.1991,148.7308,4.4859,97.2058,14.051,432.9087,4.8319,8.0267,3.3203,0,75.3986,96.6891,9.7448,9.753,9.6194,99.94,97.3967,99.7931,0.0181,0.6145,10.2757,21.8946,-110.9074,2.0849,1.9254,5.8401,0.1401,0.6662,100
