Date,Time,NB-IoT Cell Group,Integrity,L.NB.Traffic.User.Avg,L.NB.Traffic.User.Max,RRC Setup Success Rate (NB-IoT),Downlink UE throughput (NB-IoT),Uplink UE throughput (NB-IoT),Service Drop Rate (NB-IoT),Downlink Packet Loss Rate (NB-IoT),Uplink Residual Block Error Rate (NB-IoT),Downlink SRB Packet Loss Rate (NB-IoT),NB-IoT RACH Success Rate(%),NB-IoT RACH Success Rate(%) Cov-Lvl 0,NB-IoT RACH Success Rate(%) Cov-Lvl 1
2023-11-20,19:00,Najran Province,1,802.3469,3731,99.6959,2.7853,1.9245,0.0034,0,1.0197,0,55.0961,65.812,17.7129
2023-11-20,20:00,Southern Region,1,20544.7684,174515,97.9175,0.5538,0.4606,0.0253,0.0001,5.1952,0.0001,20.1881,41.3332,3.7619
2023-11-20,20:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,2322.4789,21326,98.6553,0.6895,0.4999,0.0106,0,7.7622,0,9.6879,27.7093,1.6136
2023-11-20,20:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,3997.7989,26870,97.3458,0.5108,0.4499,0.0438,0.0001,4.1434,0.0001,26.776,42.3052,6.526
2023-11-20,20:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,2323.1492,19151,97.8033,0.4219,0.3222,0.0282,0,8.5531,0,10.4065,29.1919,2.1352
2023-11-20,20:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,3060.8742,25902,97.2055,0.6284,0.5434,0.0256,0,3.0925,0,36.0377,49.5092,10.9997
2023-11-20,20:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,2748.2346,28024,98.3944,0.5336,0.4491,0.0126,0,3.4957,0,29.8257,57.7426,4.9935
2023-11-20,20:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,3239.1896,24857,98.0869,0.5184,0.4477,0.0241,0.0002,4.4121,0.0002,21.9468,40.0109,4.528
2023-11-20,20:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,1785.9731,18959,98.4275,0.8112,0.6394,0.0194,0.0001,1.6597,0.0001,50.7196,64.0697,12.1244
2023-11-20,20:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,457.3518,4351,98.0212,0.3598,0.2714,0.0166,0.0003,2.0857,0.0003,52.1789,65.5778,15.1354
2023-11-20,20:00,Aseer Province,1,10453.6175,94428,97.9628,0.5609,0.4569,0.0194,0,6.0588,0,16.4475,38.693,2.9522
2023-11-20,20:00,Jazan Province,1,7233.0788,51630,97.6776,0.5129,0.4474,0.0349,0.0002,4.2776,0.0002,24.3576,41.1888,5.4574
2023-11-20,20:00,Najran Province,1,2248.354,23382,98.3434,0.6769,0.5362,0.0188,0.0002,1.7286,0.0002,51.0524,64.3982,12.8231
2023-11-20,21:00,Southern Region,1,36357.6244,111490,95.2662,0.4194,0.4437,0.1005,0.0002,4.1514,0.0002,29.841,53.5125,7.7786
2023-11-20,21:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,4089.2994,14051,96.7569,0.5748,0.5641,0.0508,0.0001,6.0888,0.0001,15.6179,39.4432,3.3987
2023-11-20,21:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,6417.7316,18145,93.9586,0.3696,0.3887,0.1554,0.0002,3.5407,0.0002,35.6485,52.7699,11.9165
2023-11-20,21:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,3693.2064,11753,96.077,0.4072,0.4262,0.0707,0.0002,6.9806,0.0002,16.2132,41.6156,3.989
2023-11-20,21:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,5817.8125,17976,94.5819,0.3764,0.408,0.1019,0.0001,2.7242,0.0001,48.5078,62.4608,19.2095
2023-11-20,21:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,5451.2045,17394,95.9072,0.4417,0.4787,0.0724,0.0001,2.8409,0.0001,43.6462,66.0411,12.5153
2023-11-20,21:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,4765.7732,14790,96.6747,0.6459,0.5926,0.0645,0.0001,3.3915,0.0001,30.0427,50.9667,8.563
2023-11-20,21:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,3569.5681,10437,95.3216,0.3997,0.4696,0.1419,0.0005,2.6829,0.0005,41.5205,64.2733,9.8094
2023-11-20,21:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,1554.6387,3895,88.6888,0.1498,0.1816,0.227,0.0001,3.5099,0.0001,51.5917,65.0543,22.9152
2023-11-20,21:00,Aseer Province,1,19060.3271,61200,95.7258,0.4355,0.4607,0.076,0.0001,4.6803,0.0001,26.2708,52.3187,6.3146
2023-11-20,21:00,Jazan Province,1,11164.0778,32868,95.1703,0.4595,0.4605,0.1142,0.0001,3.4854,0.0001,32.9769,51.8997,10.2102
2023-11-20,21:00,Najran Province,1,5134.8294,14373,93.5672,0.2979,0.3518,0.1631,0.0004,2.849,0.0004,44.548,64.5583,13.0256
2023-11-20,22:00,Southern Region,1,8111.2945,32463,99.4857,3.7176,1.7437,0.0072,0,6.2589,0,9.4621,24.6897,1.3691
2023-11-20,22:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,810.8199,3587,99.6542,5.18,2.0595,0.0035,0,9.2254,0,3.5241,12.504,0.5924
2023-11-20,22:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,1773.3536,6390,99.2201,2.347,1.2426,0.0206,0,4.7441,0,15.5618,27.658,2.9433
2023-11-20,22:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,797.817,3391,99.4329,5.5746,1.9993,0.0074,0.0001,9.6785,0.0001,3.408,12.5339,0.531
2023-11-20,22:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,1294.4732,5604,99.1896,3.4981,1.4107,0.0035,0.0001,3.5571,0.0001,21.444,33.0567,5.9734
2023-11-20,22:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,863.4112,3791,99.617,6.5444,2.3438,0,0,4.3678,0,13.2816,37.0063,1.6446
2023-11-20,22:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1404.8571,4932,99.7587,7.0241,2.8044,0.0019,0,5.2437,0,10.9004,24.3292,1.4738
2023-11-20,22:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,745.3099,2980,99.8411,9.4776,4.7002,0.0023,0,1.0284,0,55.3312,66.0378,12.6816
2023-11-20,22:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,121.646,625,99.9736,5.6119,1.9696,0,0,0.7715,0,63.0995,69.1276,19.5457
2023-11-20,22:00,Aseer Province,1,3769.2415,16380,99.4504,4.6941,1.7853,0.0035,0,7.3019,0,6.7232,20.5691,1.0555
2023-11-20,22:00,Jazan Province,1,3173.8293,11307,99.4685,3.2929,1.6221,0.012,0,4.9951,0,13.1025,26.017,2.1149
2023-11-20,22:00,Najran Province,1,868.617,3613,99.865,8.5385,3.9705,0.0018,0,0.9842,0,56.4684,66.5292,13.4045
2023-11-20,23:00,Southern Region,1,44438.7015,128601,93.7607,0.3073,0.3512,0.1076,0.0002,4.4167,0.0002,30.9219,53.288,9.1466
2023-11-20,23:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,4693.0972,15181,96.7782,0.4714,0.4884,0.0491,0.0001,6.0687,0.0001,17.7268,42.722,4.241
2023-11-20,23:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,8531.9196,22177,91.0606,0.2577,0.2898,0.1668,0.0001,3.8448,0.0001,36.8281,52.7493,13.6201
2023-11-20,23:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,5054.1643,14472,94.5737,0.2464,0.2902,0.0794,0.0002,6.9546,0.0002,20.4616,45.6295,5.9204
2023-11-20,23:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,6950.1466,20838,93.3185,0.2849,0.3327,0.1186,0.0002,2.9955,0.0002,45.4955,60.23,17.7938
2023-11-20,23:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,5785.834,17816,95.6803,0.3397,0.3948,0.0694,0.0001,3.3182,0.0001,39.8852,62.0054,12.4127
2023-11-20,23:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,6786.9449,18714,93.7328,0.3033,0.347,0.1064,0.0002,4.0876,0.0002,31.4506,51.2718,10.563
2023-11-20,23:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,3863.3312,12001,94.7044,0.4504,0.5436,0.1156,0.0001,2.8125,0.0001,40.5545,64.0718,9.5957
2023-11-20,23:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,1388.5388,3453,90.2721,0.1965,0.2206,0.1512,0.0001,3.4578,0.0001,47.3836,61.6292,20.978
2023-11-20,23:00,Aseer Province,1,22484.425,68314,94.9669,0.3184,0.3646,0.082,0.0002,4.8982,0.0002,27.5138,52.3571,7.5409
2023-11-20,23:00,Jazan Province,1,15308.9732,40840,92.231,0.2763,0.3129,0.14,0.0002,3.9729,0.0002,34.123,52.0063,11.9616
2023-11-20,23:00,Najran Province,1,5260.5783,15498,93.5806,0.3594,0.4233,0.1241,0.0001,2.9435,0.0001,42.4653,63.3446,12.3009
2023-11-21,00:00,Southern Region,1,9249.4675,39664,98.9618,1.0884,0.8573,0.0364,0.0001,6.21,0.0001,10.6218,26.4304,2.0766
2023-11-21,00:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,933.8946,4737,99.4457,2.2056,1.2957,0.0076,0,8.9441,0,4.0577,14.1973,0.7483
2023-11-21,00:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,1859.6866,7022,98.8821,0.9731,0.7454,0.0537,0.0001,5.0909,0.0001,15.0626,26.1675,3.8257
2023-11-21,00:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,1145.78,5660,98.4581,0.4187,0.3753,0.0348,0.0002,9.3366,0.0002,4.9808,16.5467,1.2562
2023-11-21,00:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,1835.1989,6709,97.973,0.9257,0.7861,0.0532,0.0001,3.4284,0.0001,28.8312,41.1077,9.882
2023-11-21,00:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,929.6153,4568,99.391,3.0221,1.7283,0.0025,0,4.5984,0,14.5172,39.4598,2.3985
2023-11-21,00:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1415.461,5516,99.4489,1.5724,1.1796,0.0149,0.0001,5.582,0.0001,9.9049,22.4721,1.638
2023-11-21,00:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,702.0225,3369,99.0712,0.9089,0.6974,0.1017,0.0001,1.5295,0.0001,45.123,60.1346,11.5273
2023-11-21,00:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,135.4084,873,99.9833,8.6613,2.7225,0,0,0.6676,0,64.1916,71.0177,26.4272
2023-11-21,00:00,Aseer Province,1,4837.0428,21642,98.7593,1.0058,0.8273,0.0265,0.0001,6.9906,0.0001,8.8192,25.2114,1.7907
2023-11-21,00:00,Jazan Province,1,3281.4961,12562,99.1451,1.1616,0.8773,0.0357,0.0001,5.3226,0.0001,12.3715,24.4359,2.5812
2023-11-21,00:00,Najran Province,1,838.5283,4250,99.2572,1.1342,0.831,0.0806,0.0001,1.3536,0.0001,47.7544,61.92,12.6337
2023-11-21,01:00,Southern Region,1,8469.2343,49657,99.3601,3.0199,1.4978,0.0074,0,6.3694,0,9.7302,24.6462,1.5557
2023-11-21,01:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,930.8888,6258,99.5376,4.8752,1.7828,0.0055,0,9.0955,0,3.8281,13.185,0.6334
2023-11-21,01:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,1702.0379,8981,99.5296,4.1125,1.8468,0.017,0,5.0232,0,14.1503,26.3121,2.7188
2023-11-21,01:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,966.9641,6274,98.7927,1.9574,0.9196,0.009,0,9.2338,0,4.4618,14.9504,0.7743
2023-11-21,01:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,1414.3339,6970,98.5329,1.5361,0.9802,0.0069,0,3.7874,0,23.936,34.8333,7.7203
2023-11-21,01:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,794.9638,5277,99.4532,4.9049,1.7574,0.0021,0,4.9183,0,12.2714,33.5902,1.9595
2023-11-21,01:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1553.9618,8850,99.7436,3.8595,2.367,0.0032,0,5.3007,0,11.441,25.4542,1.5459
2023-11-21,01:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,718.3735,4408,99.8358,7.662,3.4996,0.0027,0,1.1484,0,49.392,62.5166,9.3848
2023-11-21,01:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,107.4534,871,99.9801,8.8064,3.6649,0,0,0.6465,0,66.108,70.1282,28.0793
2023-11-21,01:00,Aseer Province,1,4105.8616,24779,99.0518,2.3123,1.1638,0.0058,0,7.3312,0,7.4583,21.391,1.327
2023-11-21,01:00,Jazan Province,1,3255.8501,17817,99.6312,3.9756,2.0391,0.0106,0,5.1691,0,12.717,25.8239,2.075
2023-11-21,01:00,Najran Province,1,827.2655,5293,99.8605,7.8279,3.5138,0.0022,0,1.0639,0,51.7902,63.8082,10.5577
2023-11-21,02:00,Southern Region,1,6047.1744,33016,99.3407,2.7085,1.0756,0.0257,0,7.1256,0,6.8933,18.0916,1.1903
2023-11-21,02:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,581.4895,3474,99.5794,4.9601,1.2523,0.0071,0,9.446,0,2.4912,8.3186,0.4469
2023-11-21,02:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,1251.6695,5744,99.401,3.8875,1.406,0.0926,0,6.0691,0,10.1549,19.6236,2.0326
2023-11-21,02:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,745.6866,6559,98.636,1.7713,0.5554,0.0436,0,9.5218,0,3.093,10.3418,0.6146
2023-11-21,02:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,989.5423,5151,98.8314,1.7843,0.8601,0.0074,0,4.4327,0,17.9189,27.4514,5.9805
2023-11-21,02:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,586.1676,3546,99.4127,4.2274,1.2691,0.0018,0,5.7912,0,8.2517,22.1281,1.5519
2023-11-21,02:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1114.0895,4322,99.7142,3.848,1.7437,0.001,0,6.3269,0,7.9451,19.8342,1.0219
2023-11-21,02:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,458.6912,2406,99.8171,8.5501,2.723,0.0006,0,1.1879,0,44.448,58.0327,7.5827
2023-11-21,02:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,79.3368,711,99.9896,9.4384,3.1174,0,0,0.6503,0,64.6439,70.1142,19.5114
2023-11-21,02:00,Aseer Province,1,2904.2951,18734,99.1129,2.3888,0.8881,0.0134,0,7.8851,0,5.2063,14.9468,1.0427
2023-11-21,02:00,Jazan Province,1,2363.0549,10055,99.5467,3.8533,1.5265,0.05,0,6.2112,0,8.9746,19.6429,1.4657
2023-11-21,02:00,Najran Province,1,539.3231,3124,99.8509,8.5281,2.7584,0.0005,0,1.0901,0,47.4905,60.2295,8.405
2023-11-21,03:00,Southern Region,1,33073.0347,101157,96.1462,0.4932,0.5253,0.0785,0.0001,4.0296,0.0001,28.2312,52.5614,6.7381
2023-11-21,03:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,3573.0266,12346,97.8662,0.7787,0.7403,0.0311,0.0001,5.9025,0.0001,14.2763,38.6514,2.7023
2023-11-21,03:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,5969.7893,16430,95.2995,0.407,0.4396,0.1296,0.0001,3.5057,0.0001,34.6766,52.4611,11.0618
2023-11-21,03:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,3222.7799,10614,96.8718,0.5018,0.5159,0.0586,0.0004,6.9035,0.0004,14.6188,40.0385,3.1761
2023-11-21,03:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,5213.5804,15943,95.4197,0.4829,0.5169,0.0779,0,2.5036,0,47.4988,62.2422,17.4775
2023-11-21,03:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,5064.202,16426,95.4001,0.477,0.5156,0.0809,0,2.9566,0,40.3852,62.7376,11.1395
2023-11-21,03:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,4328.1338,13108,97.5622,0.8226,0.7385,0.0394,0.0001,3.3332,0.0001,27.1032,48.284,6.726
2023-11-21,03:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,3342.8724,9686,96.0197,0.4663,0.5485,0.0975,0.0002,2.6833,0.0002,40.0587,63.511,8.8305
2023-11-21,03:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,1450.3003,3734,91.7785,0.1625,0.2085,0.1631,0,3.2074,0,55.0591,69.7066,23.3836
2023-11-21,03:00,Aseer Province,1,17073.5577,55333,96.2489,0.5294,0.5536,0.0642,0.0001,4.5533,0.0001,24.5613,51.0894,5.3895
2023-11-21,03:00,Jazan Province,1,10288.2443,29495,96.3272,0.5296,0.5385,0.0879,0.0001,3.4369,0.0001,31.0635,50.5649,8.8332
2023-11-21,03:00,Najran Province,1,4802.8826,13459,95.0193,0.3348,0.4064,0.1123,0.0001,2.7838,0.0001,44.3848,65.5521,12.1619
2023-11-21,04:00,Southern Region,1,8527.3342,34907,99.3339,2.4058,1.4464,0.0098,0,6.0612,0,10.1942,26.2174,1.4785
2023-11-21,04:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,741.8967,3407,99.5954,6.2011,2.3099,0.0054,0,9.3035,0,3.4277,12.4128,0.5123
2023-11-21,04:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,1969.7065,7059,99.1335,1.8875,1.1613,0.026,0,4.5291,0,16.9541,29.9651,3.2476
2023-11-21,04:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,755.8107,3583,99.4014,3.8505,1.6916,0.0057,0,9.5387,0,3.5595,13.2571,0.5558
2023-11-21,04:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,1477.3061,6375,98.9648,2.2813,1.2675,0.0041,0,3.4075,0,23.1208,35.5104,6.3437
2023-11-21,04:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,823.3504,3909,99.5209,6.1917,2.2149,0.0008,0,4.3255,0,13.8585,38.1447,1.8622
2023-11-21,04:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1481.7548,5365,99.6849,4.2973,2.3022,0.0032,0,5.0117,0,11.5775,25.4192,1.5105
2023-11-21,04:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,725.5346,3031,99.8166,8.2184,4.4176,0.0047,0,1.1014,0,54.1492,66.2259,10.6278
2023-11-21,04:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,149.1443,725,99.7483,1.7779,1.0428,0.0068,0,1.0114,0,57.8496,64.5388,17.5912
2023-11-21,04:00,Aseer Province,1,3798.9238,17272,99.3285,3.4409,1.5985,0.0041,0,7.1229,0,7.1921,21.8149,1.1208
2023-11-21,04:00,Jazan Province,1,3449.4398,12415,99.385,2.4572,1.4463,0.0153,0,4.7602,0,14.184,27.7849,2.2912
2023-11-21,04:00,Najran Province,1,876.1405,3767,99.7977,5.0392,3.0429,0.0055,0,1.0864,0,54.7825,65.9057,11.5012
2023-11-21,05:00,Southern Region,1,14596.1965,64172,99.3379,4.5155,2.1873,0.0187,0,3.7704,0,20.4191,44.4482,3.0657
2023-11-21,05:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,1594.2442,8332,99.5125,6.2392,2.3722,0.0031,0,6.5626,0,8.8388,29.2566,1.2645
2023-11-21,05:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,2959.839,10813,99.2447,4.7125,2.2265,0.0781,0,2.7585,0,28.8897,46.078,6.1611
2023-11-21,05:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,1644.1523,8487,98.7262,2.6786,1.2241,0.0102,0,7.2834,0,9.2096,29.5787,1.516
2023-11-21,05:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,2199.4767,8448,98.8895,3.4777,1.9243,0.0042,0,2.0737,0,38.1238,52.1775,10.3014
2023-11-21,05:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,1621.0189,7531,99.5024,7.5941,2.5462,0.0008,0,2.5562,0,27.6406,58.5964,3.7941
2023-11-21,05:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,2500.9725,10005,99.6645,4.452,2.6791,0.0033,0,2.9661,0,23.3886,43.5109,3.675
2023-11-21,05:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,1249.8594,7044,99.737,4.493,2.9744,0.002,0,0.8374,0,64.2345,72.5976,18.6737
2023-11-21,05:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,325.057,1272,99.9566,9.8481,3.2953,0,0,0.5229,0,75.9759,79.9029,45.0775
2023-11-21,05:00,Aseer Province,1,7056.0277,32794,99.157,4.2926,1.936,0.0042,0,4.7268,0,15.5252,40.3286,2.2958
2023-11-21,05:00,Jazan Province,1,5461.2655,20803,99.4427,4.5866,2.4095,0.0434,0,2.8591,0,26.0907,44.8278,4.8062
2023-11-21,05:00,Najran Province,1,1577.3267,8335,99.7818,5.2173,3.0461,0.0016,0,0.7577,0,66.6907,74.1999,22.9549
2023-11-21,06:00,Southern Region,1,8306.994,37050,99.3565,3.957,1.9309,0.0095,0,5.2811,0,12.0396,29.6959,1.6382
2023-11-21,06:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,761.1122,4313,99.6342,5.4645,2.0317,0.0053,0,8.9369,0,3.8533,13.282,0.5252
2023-11-21,06:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,1893.5053,6187,99.4771,4.6366,2.09,0.0245,0,3.5976,0,20.5869,35.5446,3.8606
2023-11-21,06:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,837.1474,5251,98.8873,1.586,0.9403,0.0195,0,9.2996,0,4.5474,15.7045,0.6339
2023-11-21,06:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,1451.0403,6455,98.6619,3.1896,1.6673,0.0056,0,2.6611,0,30.2368,43.302,8.3448
2023-11-21,06:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,844.4843,4399,99.2717,5.9774,2.3665,0.0014,0,3.5789,0,16.4086,42.5797,2.0772
2023-11-21,06:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,1375.8367,5047,99.7728,6.2234,2.5539,0.0028,0,4.5473,0,12.2833,27.4131,1.4354
2023-11-21,06:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,664.5774,3193,99.7152,4.919,2.7416,0.0013,0,0.901,0,55.8893,66.6694,11.464
2023-11-21,06:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,226.3795,1000,99.9712,8.9845,3.0244,0,0,0.5921,0,71.6108,76.2525,36.8771
2023-11-21,06:00,Aseer Province,1,3895.2468,20418,99.0813,3.3026,1.6669,0.0073,0,6.4235,0,8.8183,25.1962,1.2605
2023-11-21,06:00,Jazan Province,1,3267.0316,11226,99.6157,5.1106,2.2206,0.0145,0,3.9982,0,16.372,31.8499,2.515
2023-11-21,06:00,Najran Province,1,891.8046,4201,99.7671,5.8645,2.8445,0.001,0,0.7964,0,60.2764,69.5404,16.3061
2023-11-21,07:00,Southern Region,1,15335.4272,61196,99.3318,4.4017,2.2801,0.0076,0,3.372,0,24.2171,50.0419,3.8596
2023-11-21,07:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,1823.1595,7807,99.4762,6.559,2.3637,0.0039,0,5.6287,0,12.1379,36.1102,1.8092
2023-11-21,07:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,2927.6416,10290,99.3501,4.0497,2.2961,0.0173,0,2.4497,0,32.8455,51.1531,7.1918
2023-11-21,07:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,1632.1189,7185,99.1854,3.8499,1.6689,0.0098,0,6.5898,0,11.8053,36.1822,1.8414
2023-11-21,07:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,2325.1356,9221,98.6596,3.2101,2.0159,0.0061,0,1.8793,0,42.1499,56.9524,11.6848
2023-11-21,07:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,1723.5414,7389,99.4551,6.5403,2.4243,0.0008,0,2.403,0,30.9287,62.2721,4.4936
2023-11-21,07:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,2623.5024,9739,99.5862,4.3771,2.6534,0.0054,0.0001,2.5639,0.0001,26.7996,48.6558,4.6281
2023-11-21,07:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,1408.1625,6189,99.6838,4.7843,3.3945,0.0029,0,1.0523,0,60.8112,74.2636,14.9479
2023-11-21,07:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,349.5199,1435,99.821,3.7076,1.7283,0.0021,0,1.0772,0,69.8587,79.399,31.1186
2023-11-21,07:00,Aseer Province,1,7495.4358,31563,99.1538,4.487,2.0952,0.0051,0,4.2284,0,18.918,46.077,2.8698
2023-11-21,07:00,Jazan Province,1,5556.2008,20049,99.4653,4.1964,2.4516,0.0116,0,2.5093,0,29.7157,49.9217,5.7581
2023-11-21,07:00,Najran Province,1,1761.1451,7643,99.7068,4.5154,2.8519,0.0028,0,1.0578,0,62.7194,75.3723,18.0371
2023-11-21,08:00,Southern Region,1,13721.3548,48898,99.0822,3.4744,1.9534,0.014,0,3.473,0,22.1945,45.9882,3.1677
2023-11-21,08:00,"Cluster=Aseer CL2,Rule Name=Opt Clusters",1,1148.668,5035,99.5685,6.0711,2.1388,0.0093,0,6.7803,0,7.4415,23.26,0.8918
2023-11-21,08:00,"Cluster=Jizan CL2,Rule Name=Opt Clusters",1,2990.4875,8953,99.0613,3.3539,1.9178,0.0286,0.0001,2.2746,0.0001,34.7626,52.6486,7.6071
2023-11-21,08:00,"Cluster=Aseer CL1,Rule Name=Opt Clusters",1,1158.6107,4987,99.0789,2.6934,1.3134,0.0139,0.0001,7.7594,0.0001,8.2244,25.8148,1.0324
2023-11-21,08:00,"Cluster=Aseer CL3,Rule Name=Opt Clusters",1,2335.5389,7918,98.3029,3.0108,1.8939,0.0116,0.0001,1.8763,0.0001,42.3342,56.7515,11.2764
2023-11-21,08:00,"Cluster=Aseer CL4,Rule Name=Opt Clusters",1,1799.7513,6913,98.7222,3.7695,2.0002,0.0058,0,2.4733,0,32.5027,62.828,4.3626
2023-11-21,08:00,"Cluster=Jizan CL1,Rule Name=Opt Clusters",1,2171.3773,7522,99.5687,3.7007,2.1849,0.0069,0,2.5599,0,25.2542,44.6634,4.2994
2023-11-21,08:00,"Cluster=Najran CL1,Rule Name=Opt Clusters",1,1159.6676,4805,99.3067,2.4488,2.0659,0.0156,0.0001,0.833,0.0001,60.6348,71.766,15.0559
2023-11-21,08:00,"Cluster=Najran CL2,Rule Name=Opt Clusters",1,573.0947,1296,99.8482,7.1107,2.462,0,0,0.6951,0,76.9235,83.9248,37.4225
2023-11-21,08:00,Aseer Province,1,6514.7946,25025,98.8372,3.4544,1.8426,0.0101,0,4.5877,0,16.2061,39.8956,2.0945
2023-11-21,08:00,Jazan Province,1,5088.5964,16294,99.2941,3.4916,2.019,0.0187,0,2.4014,0,30.126,49.0208,5.8437
2023-11-21,08:00,Najran Province,1,1733.8048,6110,99.425,3.3433,2.2227,0.0121,0.0001,0.7785,0.0001,66.5138,76.3118,21.835
