Date,NB-IoT Cell Group,Integrity,L.NB.Traffic.User.Avg,L.NB.Traffic.User.Max,RRC Setup Success Rate (NB-IoT),Downlink UE throughput (NB-IoT),Uplink UE throughput (NB-IoT),Service Drop Rate (NB-IoT),Downlink Packet Loss Rate (NB-IoT),Uplink Residual Block Error Rate (NB-IoT),Downlink SRB Packet Loss Rate (NB-IoT),NB-IoT RACH Success Rate(%),NB-IoT RACH Success Rate(%) Cov-Lvl 0,NB-IoT RACH Success Rate(%) Cov-Lvl 1
11/1/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45231Cluster=Najran CL1,Rule Name=Opt Clusters",3074.5635,27938,97.8693,0.6232,0.6521,0.0687,0.0001,1.9735,0.0001,48.87,68.2812,11.4079
11/1/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45231Cluster=Najran CL2,Rule Name=Opt Clusters",813.0047,5406,95.5056,0.3455,0.3834,0.0821,0.0002,2.1491,0.0002,55.0744,68.667,21.6841
11/1/2023,Aseer Province,45231Aseer Province,16266.5157,135135,97.8668,0.6112,0.592,0.0349,0.0001,4.7552,0.0001,21.0998,46.5758,4.3661
11/1/2023,Jazan Province,45231Jazan Province,10505.2464,78165,97.3305,0.5668,0.5639,0.0456,0.0001,3.5301,0.0001,29.4376,48.9969,8.0074
11/1/2023,Najran Province,45231Najran Province,3900.4852,33505,97.3435,0.5356,0.5655,0.0713,0.0001,2.0091,0.0001,50.4305,68.3852,13.7116
11/2/2023,Southern Region,45232Southern Region,27878.943,249888,97.741,0.6222,0.587,0.0409,0.0001,4.3366,0.0001,23.7222,47.5157,5.1352
11/2/2023,Western Region,45232Western Region,3475.6961,43028,96.5476,0.8633,0.709,0.0485,0.0003,1.5992,0.0003,50.6436,64.8122,14.5126
11/2/2023,Abha,45232Abha,1506.8601,14171,98.4816,0.6499,0.56,0.0186,0.0001,8.5244,0.0001,7.8918,25.8696,1.7747
11/2/2023,Khamis Mushait,45232Khamis Mushait,1478.5538,16557,99.2419,1.4072,1.0164,0.0146,0,7.9288,0,6.3821,22.5372,1.0365
11/2/2023,Jizan,45232Jizan,1241.738,11430,99.2148,1.0861,1.03,0.0168,0.0001,5.0538,0.0001,12.8939,32.2196,1.9073
11/2/2023,Najran,45232Najran,1639.2168,19049,98.9384,0.7162,0.7171,0.0307,0.0001,2.5078,0.0001,40.4632,62.0383,8.2519
11/2/2023,Bishah,45232Bishah,1232.2808,10791,97.9397,0.3991,0.4115,0.0356,0.0001,5.454,0.0001,21.839,44.0786,5.7633
11/2/2023,Muhayel,45232Muhayel,856.8339,7152,97.6924,0.498,0.5349,0.0324,0.0001,2.2168,0.0001,45.4348,62.8924,14.8644
11/2/2023,Abu Arish,45232Abu Arish,684.4925,6320,99.415,1.4525,1.1203,0.006,0.0001,5.3693,0.0001,13.9516,31.1947,2.5969
11/2/2023,Sabya,45232Sabya,594.6026,5624,99.1187,1.6116,1.1961,0.0069,0,4.6976,0,15.823,35.7215,2.5661
11/2/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45232Cluster=Aseer CL2,Rule Name=Opt Clusters",2981.6291,30151,98.7958,0.9044,0.7628,0.0204,0,6.6992,0,10.6376,31.0792,1.9933
11/2/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45232Cluster=Jizan CL2,Rule Name=Opt Clusters",5384.9561,39593,97.1679,0.5642,0.5604,0.0505,0.0001,3.5199,0.0001,31.2133,50.2073,8.5186
11/2/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45232Cluster=Aseer CL1,Rule Name=Opt Clusters",2756.1463,25675,98.1811,0.6082,0.5475,0.0251,0,7.5411,0,10.891,32.0092,2.3617
11/2/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45232Cluster=Aseer CL3,Rule Name=Opt Clusters",4591.589,40717,96.9067,0.5621,0.5334,0.055,0.0001,2.7527,0.0001,41.6357,57.0774,13.6716
11/2/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45232Cluster=Aseer CL4,Rule Name=Opt Clusters",3796.2286,38225,98.1975,0.6591,0.5928,0.0253,0.0001,3.2232,0.0001,32.9786,57.0514,7.6295
11/2/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45232Cluster=Jizan CL1,Rule Name=Opt Clusters",4169.5897,34590,98.177,0.7499,0.6952,0.0282,0.0001,3.4676,0.0001,25.9665,46.5004,6.4541
11/2/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45232Cluster=Najran CL1,Rule Name=Opt Clusters",2730.7783,29197,97.8061,0.5998,0.6037,0.0751,0.0001,2.0762,0.0001,47.3124,67.157,10.9473
11/2/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45232Cluster=Najran CL2,Rule Name=Opt Clusters",764.1978,5399,95.873,0.3329,0.3628,0.0694,0.0001,2.1883,0.0001,55.0538,68.6476,21.7307
11/2/2023,Aseer Province,45232Aseer Province,14120.3722,134746,97.9259,0.6504,0.5894,0.0337,0.0001,5.1527,0.0001,19.0105,43.617,3.8612
11/2/2023,Jazan Province,45232Jazan Province,9544.7506,74041,97.6232,0.6331,0.6111,0.0404,0.0001,3.5085,0.0001,28.6658,48.4568,7.4662
11/2/2023,Najran Province,45232Najran Province,3509.9922,34760,97.3189,0.5132,0.5229,0.0736,0.0001,2.1061,0.0001,49.2707,67.532,13.4009
11/3/2023,Southern Region,45233Southern Region,25394.1234,237264,97.8558,0.668,0.6281,0.036,0.0001,4.3167,0.0001,23.1551,46.9532,4.7829
11/3/2023,Western Region,45233Western Region,3234.1074,44156,96.461,0.8828,0.7132,0.0451,0.0002,1.6639,0.0002,50.0816,64.0299,14.5182
11/3/2023,Abha,45233Abha,1372.7785,13607,98.5741,0.6795,0.5734,0.0164,0.0001,8.566,0.0001,7.3417,24.6038,1.5815
11/3/2023,Khamis Mushait,45233Khamis Mushait,1379.4692,15989,99.2058,1.3962,1.0165,0.0133,0,7.9376,0,6.2286,22.5573,0.9576
11/3/2023,Jizan,45233Jizan,1149.0715,11087,99.3019,1.2174,1.1386,0.0121,0.0001,4.9924,0.0001,12.9789,31.0794,1.8679
11/3/2023,Najran,45233Najran,1491.5708,17749,99.0181,0.8166,0.8187,0.0276,0.0001,2.3383,0.0001,41.7215,62.6245,8.1315
11/3/2023,Bishah,45233Bishah,1111.4015,10224,97.9875,0.4285,0.4419,0.0359,0.0001,5.4448,0.0001,20.709,43.8387,5.1465
11/3/2023,Muhayel,45233Muhayel,790.3249,7015,97.8157,0.5424,0.5719,0.0306,0.0001,2.1918,0.0001,45.7115,62.7842,14.9075
11/3/2023,Abu Arish,45233Abu Arish,641.3041,6038,99.4101,1.3921,1.1175,0.0057,0,5.3693,0,13.4217,29.4731,2.5387
11/3/2023,Sabya,45233Sabya,543.269,5256,99.4472,1.7755,1.3388,0.0061,0,4.3319,0,17.354,36.9483,2.6951
11/3/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45233Cluster=Aseer CL2,Rule Name=Opt Clusters",2740.0846,29188,98.789,0.9447,0.7743,0.0182,0,6.7994,0,10.2012,30.7017,1.8563
11/3/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45233Cluster=Jizan CL2,Rule Name=Opt Clusters",4769.7418,37566,97.302,0.6009,0.5875,0.0431,0.0001,3.4952,0.0001,30.1991,48.4744,8.1219
11/3/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45233Cluster=Aseer CL1,Rule Name=Opt Clusters",2511.2746,24174,98.2316,0.6361,0.5641,0.0229,0.0001,7.6125,0.0001,10.214,30.7588,2.1041
11/3/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45233Cluster=Aseer CL3,Rule Name=Opt Clusters",4279.2576,37304,97.0513,0.5999,0.5863,0.0496,0.0001,2.6254,0.0001,42.3379,57.7118,13.5671
11/3/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45233Cluster=Aseer CL4,Rule Name=Opt Clusters",3468.8668,36940,98.2458,0.7011,0.6409,0.0261,0.0001,3.1669,0.0001,32.608,57.7247,7.1481
11/3/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45233Cluster=Jizan CL1,Rule Name=Opt Clusters",3816.3489,33495,98.2778,0.8003,0.7364,0.0251,0.0001,3.4338,0.0001,25.8505,45.6033,6.1688
11/3/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45233Cluster=Najran CL1,Rule Name=Opt Clusters",2468.4654,27328,98.0781,0.6836,0.6809,0.057,0.0001,1.9279,0.0001,48.9794,68.0611,11.0797
11/3/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45233Cluster=Najran CL2,Rule Name=Opt Clusters",676.2884,5349,95.9816,0.3774,0.4082,0.0704,0.0002,2.0101,0.0002,55.5332,68.6028,21.8173
11/3/2023,Aseer Province,45233Aseer Province,13003.2012,127610,97.9828,0.6868,0.6272,0.0312,0.0001,5.1195,0.0001,18.6034,43.5462,3.603
11/3/2023,Jazan Province,45233Jazan Province,8574.0377,70926,97.741,0.6751,0.6434,0.0349,0.0001,3.4829,0.0001,28.0501,47.045,7.1321
11/3/2023,Najran Province,45233Najran Province,3153.0892,32808,97.6347,0.5842,0.5908,0.0597,0.0001,1.9432,0.0001,50.6331,68.2194,13.4363
11/4/2023,Southern Region,45234Southern Region,17418.3888,206322,98.1243,0.8131,0.7912,0.0282,0.0001,4.5995,0.0001,19.6438,42.5254,3.8827
11/4/2023,Western Region,45234Western Region,2139.2885,33243,96.9805,1.052,0.925,0.036,0.0002,1.7211,0.0002,48.1744,62.9446,12.1857
11/4/2023,Abha,45234Abha,1008.5998,11668,98.6774,0.7481,0.6602,0.0156,0,8.5556,0,6.5533,22.8615,1.3331
11/4/2023,Khamis Mushait,45234Khamis Mushait,897.9362,12285,99.2697,1.6233,1.2102,0.0133,0,8.338,0,5.0289,19.1799,0.7515
11/4/2023,Jizan,45234Jizan,817.8043,8373,99.4621,1.6769,1.5751,0.0078,0.0001,5.0945,0.0001,11.7247,29.5742,1.5852
11/4/2023,Najran,45234Najran,927.6855,13884,99.2369,1.0304,1.1321,0.0193,0.0001,2.0879,0.0001,42.185,60.81,8.3362
11/4/2023,Bishah,45234Bishah,792.4311,9796,98.2515,0.5208,0.5702,0.0289,0,5.6366,0,17.2328,39.7002,3.7994
11/4/2023,Muhayel,45234Muhayel,560.6457,5747,98.4061,0.7433,0.8145,0.0172,0,2.2471,0,40.618,59.952,11.3674
11/4/2023,Abu Arish,45234Abu Arish,444.7019,4504,99.5179,1.9554,1.4361,0.0036,0,5.63,0,11.7199,26.7712,2.1814
11/4/2023,Sabya,45234Sabya,349.3036,4534,99.565,2.4375,1.7542,0.0052,0,4.6205,0,14.4401,32.0988,2.1625
11/4/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45234Cluster=Aseer CL2,Rule Name=Opt Clusters",1852.8416,23664,98.888,1.1101,0.9586,0.0166,0,7.1669,0,8.4855,27.2174,1.4919
11/4/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45234Cluster=Jizan CL2,Rule Name=Opt Clusters",3402.6302,32414,97.7283,0.7326,0.7272,0.0324,0.0001,3.6853,0.0001,26.5588,43.9611,7.0358
11/4/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45234Cluster=Aseer CL1,Rule Name=Opt Clusters",1812.1093,20756,98.426,0.7318,0.6735,0.0202,0,7.7562,0,8.9275,28.2524,1.757
11/4/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45234Cluster=Aseer CL3,Rule Name=Opt Clusters",2809.7754,34062,97.3071,0.7346,0.7105,0.0394,0.0001,2.9588,0.0001,35.1655,50.4965,10.7306
11/4/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45234Cluster=Aseer CL4,Rule Name=Opt Clusters",2274.8511,34715,98.3254,0.8529,0.8267,0.0212,0,3.4226,0,27.2733,52.6594,5.4795
11/4/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45234Cluster=Jizan CL1,Rule Name=Opt Clusters",2701.5181,27333,98.5984,1.0061,0.954,0.0183,0.0001,3.5228,0.0001,23.2578,42.9137,5.275
11/4/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45234Cluster=Najran CL1,Rule Name=Opt Clusters",1584.7294,22564,98.3733,0.8435,0.9298,0.0429,0.0001,1.7329,0.0001,49.2486,66.9647,11.1108
11/4/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45234Cluster=Najran CL2,Rule Name=Opt Clusters",488.9858,4898,96.7277,0.4869,0.5762,0.0556,0.0001,1.6313,0.0001,58.9886,70.6146,24.0256
11/4/2023,Aseer Province,45234Aseer Province,8750.1942,113218,98.1452,0.8257,0.7753,0.0258,0.0001,5.515,0.0001,15.1971,38.3621,2.8535
11/4/2023,Jazan Province,45234Jazan Province,6099.2394,59640,98.1211,0.8347,0.8137,0.026,0.0001,3.6242,0.0001,24.9353,43.3881,6.1435
11/4/2023,Najran Province,45234Najran Province,2078.0072,27548,98.0155,0.7228,0.8065,0.0455,0.0001,1.7088,0.0001,51.7227,67.9708,13.8529
11/5/2023,Southern Region,45235Southern Region,20722.1388,224767,97.7586,0.7398,0.7211,0.037,0.0001,4.2853,0.0001,22.7034,46.0645,4.6567
11/5/2023,Western Region,45235Western Region,2378.8292,36361,96.478,1.0137,0.8331,0.0455,0.0002,1.5963,0.0002,50.3578,64.7565,13.1298
11/5/2023,Abha,45235Abha,1186.8627,12951,98.413,0.6782,0.6151,0.0184,0,8.2853,0,7.8462,25.8448,1.6276
11/5/2023,Khamis Mushait,45235Khamis Mushait,1074.7236,14415,99.2394,1.6344,1.2149,0.0147,0,7.7097,0,6.6247,24.2728,0.9726
11/5/2023,Jizan,45235Jizan,946.8117,10066,99.2641,1.3193,1.2649,0.0107,0.0001,4.9569,0.0001,13.0226,30.5221,1.909
11/5/2023,Najran,45235Najran,1164.418,16611,99.0942,0.915,0.9732,0.0231,0,2.2997,0,41.5358,61.9444,8.3608
11/5/2023,Bishah,45235Bishah,924.1077,9797,98.1111,0.4722,0.5176,0.032,0.0001,5.2768,0.0001,20.4502,45.2806,4.6285
11/5/2023,Muhayel,45235Muhayel,657.3398,6506,97.6407,0.6164,0.682,0.0319,0.0001,2.1107,0.0001,44.7393,61.9439,13.9757
11/5/2023,Abu Arish,45235Abu Arish,538.421,5553,99.293,1.3556,1.125,0.0063,0,5.5849,0,12.9905,26.9621,2.6702
11/5/2023,Sabya,45235Sabya,426.8886,5274,99.5041,1.9885,1.5043,0.0048,0,4.3212,0,17.1557,34.7607,2.8059
11/5/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45235Cluster=Aseer CL2,Rule Name=Opt Clusters",2194.1796,26670,98.7919,1.0692,0.9194,0.0183,0,6.5863,0,10.6772,32.6517,1.859
11/5/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45235Cluster=Jizan CL2,Rule Name=Opt Clusters",4027.4507,36723,97.211,0.6257,0.6214,0.0425,0.0001,3.6484,0.0001,28.6958,45.3384,8.0472
11/5/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45235Cluster=Aseer CL1,Rule Name=Opt Clusters",2149.2116,24066,98.1223,0.6521,0.6127,0.0242,0.0001,7.4174,0.0001,10.5882,31.3171,2.1352
11/5/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45235Cluster=Aseer CL3,Rule Name=Opt Clusters",3391.5928,35919,96.8284,0.7225,0.7105,0.0626,0,2.5804,0,40.7746,56.2677,12.4998
11/5/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45235Cluster=Aseer CL4,Rule Name=Opt Clusters",2689.9423,33421,98.2187,0.8674,0.8362,0.0234,0,2.9796,0,32.4818,59.1358,6.5584
11/5/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45235Cluster=Jizan CL1,Rule Name=Opt Clusters",3168.5089,31304,98.1292,0.8353,0.7865,0.0243,0.0001,3.6154,0.0001,24.5649,42.9031,6.0996
11/5/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45235Cluster=Najran CL1,Rule Name=Opt Clusters",1945.2814,25371,98.0593,0.7684,0.8164,0.0488,0.0001,1.8843,0.0001,48.2937,67.2989,11.0173
11/5/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45235Cluster=Najran CL2,Rule Name=Opt Clusters",581.9666,5250,95.8847,0.3475,0.402,0.0732,0.0001,1.9836,0.0001,56.3248,69.0587,22.7616
11/5/2023,Aseer Province,45235Aseer Province,10428.9097,120102,97.8871,0.8008,0.7581,0.0348,0,4.9751,0,18.5099,43.8294,3.4506
11/5/2023,Jazan Province,45235Jazan Province,7186.7754,67931,97.6237,0.7042,0.6842,0.0343,0.0001,3.6467,0.0001,26.668,44.1519,7.0522
11/5/2023,Najran Province,45235Najran Province,2532.4487,30691,97.5929,0.6217,0.6749,0.0538,0.0001,1.9007,0.0001,50.2101,67.7673,13.3954
11/6/2023,Southern Region,45236Southern Region,20947.1956,230287,97.7611,0.667,0.6354,0.0367,0.0001,4.5719,0.0001,21.6269,44.1659,4.6363
11/6/2023,Western Region,45236Western Region,2554.7013,43402,96.1555,0.8964,0.7183,0.0528,0.0002,1.7609,0.0002,49.4089,63.2369,13.8776
11/6/2023,Abha,45236Abha,1184.0858,13341,98.4629,0.6126,0.5447,0.0174,0.0001,8.5678,0.0001,7.5191,24.1816,1.6244
11/6/2023,Khamis Mushait,45236Khamis Mushait,1057.7062,14938,99.1765,1.3798,1.0273,0.0148,0,7.9277,0,6.0522,21.5464,0.9424
11/6/2023,Jizan,45236Jizan,988.3907,10422,99.2179,1.1311,1.0738,0.0123,0.0001,5.6421,0.0001,11.0926,27.3527,1.7073
11/6/2023,Najran,45236Najran,1159.4641,17561,99.0266,0.8038,0.8213,0.0231,0,2.5308,0,39.5771,58.7798,8.354
11/6/2023,Bishah,45236Bishah,907.2524,10003,98.1294,0.4328,0.45,0.0314,0,5.4981,0,20.2397,46.5876,4.5283
11/6/2023,Muhayel,45236Muhayel,656.203,6220,98.0232,0.5745,0.648,0.0277,0.0001,2.0984,0.0001,46.8172,64.3973,14.8245
11/6/2023,Abu Arish,45236Abu Arish,553.1694,5711,99.2552,1.2138,0.9831,0.0062,0,6.0839,0,12.2291,25.6153,2.628
11/6/2023,Sabya,45236Sabya,438.1048,4760,99.5787,1.8569,1.4656,0.0054,0.0001,4.4969,0.0001,16.5851,35.4603,2.5654
11/6/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45236Cluster=Aseer CL2,Rule Name=Opt Clusters",2170.3398,27578,98.7345,0.9704,0.8086,0.0189,0,6.8255,0,9.9497,29.8666,1.8187
11/6/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45236Cluster=Jizan CL2,Rule Name=Opt Clusters",4159.8778,36689,97.2242,0.5914,0.5899,0.0473,0.0001,3.8067,0.0001,28.096,45.0545,7.9038
11/6/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45236Cluster=Aseer CL1,Rule Name=Opt Clusters",2200.0496,24660,98.116,0.5974,0.5657,0.0254,0.0001,7.5851,0.0001,10.5139,30.2805,2.1947
11/6/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45236Cluster=Aseer CL3,Rule Name=Opt Clusters",3324.1516,34813,97.0651,0.6555,0.6302,0.0491,0.0001,2.7666,0.0001,39.8598,55.0595,12.67
11/6/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45236Cluster=Aseer CL4,Rule Name=Opt Clusters",2619.2175,35009,98.132,0.7395,0.6697,0.0259,0,3.3144,0,30.9801,58.5902,6.3692
11/6/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45236Cluster=Jizan CL1,Rule Name=Opt Clusters",3349.9575,33098,98.0083,0.7371,0.6842,0.0264,0.0001,4.0352,0.0001,22.375,40.3452,5.9084
11/6/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45236Cluster=Najran CL1,Rule Name=Opt Clusters",1948.5301,27024,97.9876,0.6736,0.6824,0.0513,0.0001,2.0987,0.0001,46.4815,64.7543,11.0297
11/6/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45236Cluster=Najran CL2,Rule Name=Opt Clusters",594.2646,5438,95.9234,0.3277,0.3699,0.0727,0.0002,2.1217,0.0002,55.9682,68.9609,22.8454
11/6/2023,Aseer Province,45236Aseer Province,10315.2638,122190,97.9237,0.7138,0.6559,0.0316,0.0001,5.2965,0.0001,17.5804,41.712,3.423
11/6/2023,Jazan Province,45236Jazan Province,7503.649,69576,97.5774,0.6475,0.6263,0.0378,0.0001,3.9176,0.0001,25.2615,42.8702,6.8508
11/6/2023,Najran Province,45236Najran Province,2547.4757,32543,97.5452,0.5538,0.5744,0.0557,0.0001,2.1009,0.0001,48.8044,65.8634,13.5248
11/7/2023,Southern Region,45237Southern Region,20593.3431,223120,97.8043,0.6989,0.6719,0.0371,0.0001,4.5328,0.0001,21.4655,43.6895,4.5936
11/7/2023,Western Region,45237Western Region,2434.3036,32709,96.1281,1.0178,0.8267,0.0501,0.0002,1.6441,0.0002,50.7426,64.8147,14.3596
11/7/2023,Abha,45237Abha,1183.3265,12931,98.4848,0.6576,0.5828,0.0182,0.0001,8.578,0.0001,7.6037,23.6752,1.6819
11/7/2023,Khamis Mushait,45237Khamis Mushait,1045.3306,15403,99.1981,1.4399,1.0544,0.0149,0,8.047,0,5.7629,19.4158,0.9445
11/7/2023,Jizan,45237Jizan,954.7352,10328,99.2704,1.1379,1.0874,0.0127,0.0001,5.4254,0.0001,11.5294,27.3162,1.8122
11/7/2023,Najran,45237Najran,1147.7982,16828,99.1072,0.8653,0.8966,0.0228,0,2.4505,0,39.5768,58.0596,8.3004
11/7/2023,Bishah,45237Bishah,867.3122,9604,98.1325,0.4512,0.4702,0.033,0,5.4658,0,19.6281,46.2643,4.3504
11/7/2023,Muhayel,45237Muhayel,641.5638,6132,97.9437,0.6061,0.6878,0.0308,0,2.0565,0,47.0394,64.731,14.7981
11/7/2023,Abu Arish,45237Abu Arish,531.3933,5632,99.3967,1.4649,1.1287,0.0051,0,6.0256,0,11.9052,26.8625,2.3419
11/7/2023,Sabya,45237Sabya,416.3631,4880,99.608,1.943,1.5186,0.0043,0,4.7518,0,14.8593,33.9458,2.097
11/7/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45237Cluster=Aseer CL2,Rule Name=Opt Clusters",2117.1347,28191,98.75,1.0096,0.8319,0.0196,0,6.9401,0,9.4374,27.1877,1.7779
11/7/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45237Cluster=Jizan CL2,Rule Name=Opt Clusters",4059.6019,36041,97.2853,0.6178,0.6207,0.0444,0.0001,3.7972,0.0001,27.5598,45.6112,7.3672
11/7/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45237Cluster=Aseer CL1,Rule Name=Opt Clusters",2146.009,23940,98.1296,0.6417,0.5972,0.0253,0.0001,7.6517,0.0001,10.2657,29.098,2.2
11/7/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45237Cluster=Aseer CL3,Rule Name=Opt Clusters",3267.6828,34157,96.9994,0.6704,0.6486,0.0548,0.0001,2.7624,0.0001,39.5566,54.6268,12.6306
11/7/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45237Cluster=Aseer CL4,Rule Name=Opt Clusters",2542.6,32440,98.2553,0.7907,0.73,0.0257,0.0001,3.218,0.0001,30.9,59.193,6.1664
11/7/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45237Cluster=Jizan CL1,Rule Name=Opt Clusters",3372.0717,31309,98.1221,0.7751,0.7381,0.0268,0.0001,3.749,0.0001,23.8653,41.7616,6.4051
11/7/2023,"Cluster=Najran CL1,Rule Name=Opt Clusters","45237Cluster=Najran CL1,Rule Name=Opt Clusters",1927.3627,25688,98.0766,0.7105,0.7384,0.0501,0.0001,2.0205,0.0001,46.6943,64.5484,10.9455
11/7/2023,"Cluster=Najran CL2,Rule Name=Opt Clusters","45237Cluster=Najran CL2,Rule Name=Opt Clusters",582.3868,5306,95.9227,0.348,0.393,0.0746,0,2.0573,0,56.225,69.0526,22.8478
11/7/2023,Aseer Province,45237Aseer Province,10078.977,118829,97.9417,0.7489,0.6894,0.0335,0.0001,5.3201,0.0001,17.1697,40.3169,3.3771
11/7/2023,Jazan Province,45237Jazan Province,7421.6111,67173,97.6665,0.6797,0.6673,0.0363,0.0001,3.7906,0.0001,25.6797,43.6904,6.8643
11/7/2023,Najran Province,45237Najran Province,2514.2614,31070,97.6143,0.5854,0.6184,0.0552,0.0001,2.0262,0.0001,49.0071,65.7217,13.448
11/8/2023,Southern Region,45238Southern Region,19972.2038,221059,97.8622,0.7159,0.6756,0.0369,0.0001,4.5824,0.0001,21.0643,42.9728,4.4747
11/8/2023,Western Region,45238Western Region,2327.4798,35880,96.1677,0.8976,0.7032,0.0552,0.0002,1.8283,0.0002,49.1031,62.8597,14.2407
11/8/2023,Abha,45238Abha,1155.2397,12680,98.5037,0.6742,0.589,0.0163,0.0001,8.6956,0.0001,7.3393,22.6833,1.6398
11/8/2023,Khamis Mushait,45238Khamis Mushait,1046.9887,14998,99.0479,1.3633,1.024,0.0178,0,7.9904,0,5.7689,18.5311,0.9995
11/8/2023,Jizan,45238Jizan,933.5549,9975,99.3447,1.2839,1.2062,0.0121,0,5.5452,0,11.2804,27.4849,1.6327
11/8/2023,Najran,45238Najran,1122.6593,16670,99.0907,0.8384,0.8549,0.0227,0.0001,2.5298,0.0001,39.1306,57.749,8.3305
11/8/2023,Bishah,45238Bishah,861.6984,9591,98.2109,0.4446,0.4645,0.0301,0,5.525,0,19.4284,45.5623,4.2868
11/8/2023,Muhayel,45238Muhayel,609.2157,7416,97.5936,0.5675,0.6193,0.0412,0.0001,2.1812,0.0001,45.7673,63.1994,14.8031
11/8/2023,Abu Arish,45238Abu Arish,498.5615,5678,99.4984,1.6303,1.2181,0.0048,0.0001,5.9889,0.0001,11.7546,25.6798,2.2691
11/8/2023,Sabya,45238Sabya,399.8393,4583,99.6456,2.1094,1.5216,0.0028,0,4.5093,0,16.1328,35.9675,2.4397
11/8/2023,"Cluster=Aseer CL2,Rule Name=Opt Clusters","45238Cluster=Aseer CL2,Rule Name=Opt Clusters",2103.8244,27216,98.686,0.9925,0.8238,0.02,0,6.9733,0,9.2631,25.8111,1.8092
11/8/2023,"Cluster=Jizan CL2,Rule Name=Opt Clusters","45238Cluster=Jizan CL2,Rule Name=Opt Clusters",3925.4011,35610,97.3974,0.6539,0.6393,0.0463,0.0001,3.6478,0.0001,28.2306,46.0948,7.7299
11/8/2023,"Cluster=Aseer CL1,Rule Name=Opt Clusters","45238Cluster=Aseer CL1,Rule Name=Opt Clusters",2117.1812,22605,98.1971,0.6561,0.6087,0.0234,0.0001,7.7064,0.0001,10.1121,28.2842,2.1753
11/8/2023,"Cluster=Aseer CL3,Rule Name=Opt Clusters","45238Cluster=Aseer CL3,Rule Name=Opt Clusters",3149.9666,35284,97.0349,0.6936,0.655,0.0559,0.0001,2.7656,0.0001,39.0455,54.1151,12.5107
11/8/2023,"Cluster=Aseer CL4,Rule Name=Opt Clusters","45238Cluster=Aseer CL4,Rule Name=Opt Clusters",2501.1484,32016,98.242,0.7849,0.7151,0.0245,0,3.2844,0,30.2985,58.2502,6.05
11/8/2023,"Cluster=Jizan CL1,Rule Name=Opt Clusters","45238Cluster=Jizan CL1,Rule Name=Opt Clusters",3118.6426,31293,98.3153,0.8368,0.7702,0.0244,0.0001,3.822,0.0001,23.0096,41.7186,5.4663
